"STATION","NAME","DATE","TMAX","TMIN"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-16","40","6"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-17","56","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-18","55","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-19","58","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-20","51","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-21","42","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-22","44","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-23","43","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-24","40","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-25","32","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-26","27","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-27","14","11"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-28","27","9"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-29","25","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-30","38","17"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2003-12-31","43","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-01","29","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-02","30","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-03","29","8"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-04","33","-6"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-05","36","-2"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-06","46","9"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-07","36","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-08","50","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-09","55","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-10","54","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-11","50","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-12","50","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-13","57","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-14","46","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-15","42","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-16","43","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-17","43","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-18","46","14"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-19","34","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-20","30","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-21","37","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-22","42","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-23","48","10"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-24","37","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-25","26","10"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-26","31","-4"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-27","39","8"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-28","46","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-29","46","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-30","47","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-01-31","29","11"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-01","37","8"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-02","32","8"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-03","27","20"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-04","28","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-05","32","13"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-06","35","3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-07","32","9"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-08","35","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-09","37","3"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-10","45","9"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-11","38","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-12","25","5"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-13","40","9"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-14","44","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-15","44","15"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-16","49","16"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-17","56","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-18","53","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-19","45","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-20","38","23"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-21","30","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-22","30","26"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-23","32","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-24","39","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-25","46","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-26","33","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-27","31","19"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-28","27","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-02-29","33","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-01","38","7"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-02","41","22"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-03","50","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-04","35","18"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-05","41","21"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-06","52","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-07","67","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-08","67","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-09","65","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-10","61","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-11","65","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-12","60","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-13","61","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-14","62","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-15","62","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-16","61","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-17","62","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-18","66","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-19","69","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-20","68","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-21","72","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-22","70","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-23","60","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-24","61","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-25","65","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-26","48","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-27","53","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-28","54","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-29","60","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-30","68","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-03-31","66","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-01","51","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-02","38","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-03","43","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-04","46","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-05","46","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-06","53","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-07","52","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-08","49","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-09","58","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-10","44","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-11","52","25"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-12","59","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-13","64","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-14","60","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-15","61","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-16","61","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-17","53","28"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-18","52","24"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-19","49","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-20","58","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-21","57","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-22","46","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-23","47","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-24","59","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-25","66","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-26","69","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-27","70","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-28","65","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-29","48","30"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-04-30","52","27"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-01","64","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-02","70","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-03","75","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-04","76","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-05","72","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-06","71","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-07","70","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-08","76","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-09","73","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-10","68","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-11","61","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-12","58","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-13","64","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-14","70","31"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-15","73","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-16","73","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-17","72","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-18","70","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-19","69","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-20","67","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-21","63","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-22","64","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-23","67","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-24","64","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-25","67","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-26","71","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-27","74","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-28","70","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-29","61","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-30","67","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-05-31","77","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-01","80","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-02","83","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-03","83","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-04","83","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-05","85","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-06","85","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-07","79","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-08","78","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-09","67","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-10","64","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-11","72","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-12","73","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-13","82","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-14","83","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-15","81","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-16","78","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-17","75","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-18","77","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-19","80","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-20","79","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-21","78","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-22","80","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-23","80","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-24","79","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-25","82","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-26","77","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-27","75","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-28","70","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-29","72","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-06-30","77","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-01","78","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-02","79","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-03","79","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-04","81","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-05","84","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-06","88","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-07","84","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-08","81","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-09","77","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-10","83","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-11","90","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-12","89","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-13","84","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-14","84","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-15","81","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-16","84","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-17","80","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-18","79","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-19","82","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-20","85","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-21","85","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-22","87","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-24","84","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-25","82","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-26","78","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-27","76","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-28","76","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-29","84","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-30","82","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-07-31","82","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-01","81","56"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-02","77","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-03","82","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-04","79","49"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-05","75","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-06","71","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-07","79","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-08","83","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-09","88","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-10","87","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-11","79","57"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-12","81","55"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-13","78","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-14","77","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-15","68","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-16","67","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-17","72","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-18","74","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-19","73","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-20","76","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-21","75","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-22","73","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-23","72","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-24","69","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-25","73","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-26","76","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-27","76","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-28","79","45"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-29","81","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-30","81","48"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-08-31","81","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-01","82","46"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-02","79","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-03","68","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-04","63","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-05","72","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-06","76","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-07","80","41"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-08","82","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-09","73","51"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-10","76","52"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-11","80","47"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-12","76","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-13","79","54"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-14","75","50"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-15","79","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-16","80","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-17","79","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-18","68","44"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-19","60","43"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-20","56","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-21","54","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-22","59","29"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-23","65","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-24","68","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-25","70","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-26","70","38"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-27","75","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-28","64","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-29","57","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-09-30","56","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-01","59","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-02","66","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-03","65","42"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-04","69","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-05","56","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-06","61","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-07","68","33"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-08","68","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-09","68","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-10","52","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-11","53","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-12","62","36"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-13","56","39"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-14","65","32"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-15","70","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-16","59","40"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-17","51","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-18","43","34"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-19","40","35"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-20","44","37"
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","2004-10-21","37","29"
